id_tinka,date,lucky_numbers,check,b_one,b_two,b_three,b_four,b_five,b_six,yapa,sio_si
1095,2010-01-20,02 - 08 - 10 - 14 - 33 - 37,"02, 08, 10, 14, 33, 37",2,8,10,14,33,37,38,
1094,2010-01-17,04 - 05 - 09 - 26 - 38 - 45,"04, 05, 09, 26, 38, 45",4,5,9,26,38,45,24,
1093,2010-01-13,21 - 24 - 32 - 34 - 42 - 45,"21, 24, 32, 34, 42, 45",21,24,32,34,42,45,35,
1092,2010-01-10,04 - 19 - 24 - 28 - 35 - 37,"04, 19, 24, 28, 35, 37",4,19,24,28,35,37,3,
1091,2010-01-06,07 - 11 - 12 - 18 - 22 - 33,"07, 11, 12, 18, 22, 33",7,11,12,18,22,33,32,
1090,2010-01-03,05 - 08 - 11 - 26 - 28 - 39,"05, 08, 11, 26, 28, 39",5,8,11,26,28,39,30,
1089,2009-12-30,02 - 05 - 15 - 24 - 36 - 43,"02, 05, 15, 24, 36, 43",2,5,15,24,36,43,16,
1088,2009-12-27,09 - 11 - 13 - 16 - 26 - 45,"09, 11, 13, 16, 26, 45",9,11,13,16,26,45,8,
1087,2009-12-23,14 - 16 - 19 - 24 - 28 - 37,"14, 16, 19, 24, 28, 37",14,16,19,24,28,37,42,15 - 38
1086,2009-12-20,09 - 10 - 12 - 16 - 28 - 33,"09, 10, 12, 16, 28, 33",9,10,12,16,28,33,35,01
1085,2009-12-16,13 - 27 - 29 - 31 - 38 - 40,"13, 27, 29, 31, 38, 40",13,27,29,31,38,40,28,
1084,2009-12-13,03 - 14 - 28 - 30 - 31 - 42,"03, 14, 28, 30, 31, 42",3,14,28,30,31,42,4,
1083,2009-12-09,04 - 14 - 20 - 24 - 39 - 40,"04, 14, 20, 24, 39, 40",4,14,20,24,39,40,21,
1082,2009-12-06,05 - 09 - 14 - 36 - 41 - 44,"05, 09, 14, 36, 41, 44",5,9,14,36,41,44,12,
1081,2009-12-02,16 - 19 - 20 - 27 - 30 - 44,"16, 19, 20, 27, 30, 44",16,19,20,27,30,44,42,
1080,2009-11-29,04 - 18 - 20 - 23 - 34 - 38,"04, 18, 20, 23, 34, 38",4,18,20,23,34,38,31,16 - 30
1079,2009-11-25,18 - 24 - 29 - 36 - 37 - 44,"18, 24, 29, 36, 37, 44",18,24,29,36,37,44,27,
1078,2009-11-22,08 - 09 - 14 - 19 - 28 - 43,"08, 09, 14, 19, 28, 43",8,9,14,19,28,43,4,03 - 06 - 16 - 45
1077,2009-11-18,03 - 05 - 18 - 20 - 32 - 40,"03, 05, 18, 20, 32, 40",3,5,18,20,32,40,6,
1076,2009-11-15,07 - 20 - 21 - 25 - 27 - 34,"07, 20, 21, 25, 27, 34",7,20,21,25,27,34,28,14 - 29 - 45
1075,2009-11-11,16 - 18 - 21 - 22 - 39 - 44,"16, 18, 21, 22, 39, 44",16,18,21,22,39,44,37,
1074,2009-11-08,12 - 16 - 18 - 31 - 41 - 44,"12, 16, 18, 31, 41, 44",12,16,18,31,41,44,10,
1073,2009-11-04,02 - 06 - 12 - 16 - 25 - 35,"02, 06, 12, 16, 25, 35",2,6,12,16,25,35,5,
1072,2009-11-01,08 - 12 - 15 - 25 - 36 - 37,"08, 12, 15, 25, 36, 37",8,12,15,25,36,37,19,
1071,2009-10-28,07 - 17 - 28 - 36 - 37 - 41,"07, 17, 28, 36, 37, 41",7,17,28,36,37,41,6,
1070,2009-10-25,04 - 08 - 16 - 17 - 36 - 37,"04, 08, 16, 17, 36, 37",4,8,16,17,36,37,39,
1069,2009-10-21,07 - 13 - 20 - 27 - 33 - 35,"07, 13, 20, 27, 33, 35",7,13,20,27,33,35,16,
1068,2009-10-18,05 - 13 - 14 - 22 - 40 - 43,"05, 13, 14, 22, 40, 43",5,13,14,22,40,43,19,
1067,2009-10-14,05 - 07 - 08 - 09 - 21 - 24,"05, 07, 08, 09, 21, 24",5,7,8,9,21,24,26,28 - 31 - 36 - 43
1066,2009-10-11,08 - 11 - 26 - 30 - 31 - 42,"08, 11, 26, 30, 31, 42",8,11,26,30,31,42,15,05 - 20 - 37
1065,2009-10-07,04 - 22 - 25 - 30 - 35 - 43,"04, 22, 25, 30, 35, 43",4,22,25,30,35,43,45,03 - 06 - 16 - 31
1064,2009-10-04,04 - 08 - 10 - 13 - 22 - 31,"04, 08, 10, 13, 22, 31",4,8,10,13,22,31,25,
1063,2009-09-30,02 - 18 - 23 - 25 - 41 - 43,"02, 18, 23, 25, 41, 43",2,18,23,25,41,43,17,01 - 05 - 16 - 34
1062,2009-09-27,01 - 05 - 07 - 13 - 22 - 27,"01, 05, 07, 13, 22, 27",1,5,7,13,22,27,21,
1061,2009-09-23,05 - 07 - 12 - 18 - 21 - 39,"05, 07, 12, 18, 21, 39",5,7,12,18,21,39,43,04 - 11 - 32
1060,2009-09-20,07 - 19 - 24 - 28 - 32 - 43,"07, 19, 24, 28, 32, 43",7,19,24,28,32,43,34,
1059,2009-09-16,03 - 21 - 23 - 35 - 44 - 45,"03, 21, 23, 35, 44, 45",3,21,23,35,44,45,31,18 - 30
1058,2009-09-13,11 - 14 - 16 - 24 - 27 - 40,"11, 14, 16, 24, 27, 40",11,14,16,24,27,40,25,
1057,2009-09-09,12 - 17 - 20 - 21 - 33 - 35,"12, 17, 20, 21, 33, 35",12,17,20,21,33,35,14,07 - 10 - 16
1056,2009-09-06,01 - 11 - 14 - 22 - 24 - 35,"01, 11, 14, 22, 24, 35",1,11,14,22,24,35,3,
1055,2009-09-02,07 - 08 - 13 - 17 - 29 - 34,"07, 08, 13, 17, 29, 34",7,8,13,17,29,34,2,
1054,2009-08-30,04 - 14 - 17 - 25 - 36 - 38,"04, 14, 17, 25, 36, 38",4,14,17,25,36,38,12,08 - 18 - 44
1053,2009-08-26,03 - 06 - 25 - 30 - 41 - 43,"03, 06, 25, 30, 41, 43",3,6,25,30,41,43,14,27
1052,2009-08-23,07 - 09 - 23 - 25 - 42 - 44,"07, 09, 23, 25, 42, 44",7,9,23,25,42,44,22,17 - 41
1051,2009-08-19,05 - 14 - 20 - 25 - 32 - 43,"05, 14, 20, 25, 32, 43",5,14,20,25,32,43,28,
1050,2009-08-16,10 - 15 - 25 - 31 - 32 - 43,"10, 15, 25, 31, 32, 43",10,15,25,31,32,43,11,
1049,2009-08-12,02 - 04 - 18 - 36 - 42 - 45,"02, 04, 18, 36, 42, 45",2,4,18,36,42,45,15,
1048,2009-08-09,03 - 11 - 21 - 25 - 28 - 44,"03, 11, 21, 25, 28, 44",3,11,21,25,28,44,27,
1047,2009-08-05,04 - 08 - 09 - 13 - 24 - 26,"04, 08, 09, 13, 24, 26",4,8,9,13,24,26,10,
1046,2009-08-02,12 - 14 - 16 - 33 - 41 - 42,"12, 14, 16, 33, 41, 42",12,14,16,33,41,42,9,
1045,2009-07-29,01 - 16 - 23 - 28 - 34 - 42,"01, 16, 23, 28, 34, 42",1,16,23,28,34,42,6,04 - 26 - 30 - 43
1044,2009-07-26,23 - 28 - 29 - 36 - 40 - 42,"23, 28, 29, 36, 40, 42",23,28,29,36,40,42,15,09 - 12 - 38
1043,2009-07-22,07 - 12 - 22 - 33 - 40 - 43,"07, 12, 22, 33, 40, 43",7,12,22,33,40,43,30,
1042,2009-07-19,06 - 19 - 20 - 21 - 24 - 42,"06, 19, 20, 21, 24, 42",6,19,20,21,24,42,13,
1041,2009-07-15,10 - 13 - 27 - 32 - 35 - 38,"10, 13, 27, 32, 35, 38",10,13,27,32,35,38,45,
1040,2009-07-12,03 - 10 - 18 - 29 - 36 - 40,"03, 10, 18, 29, 36, 40",3,10,18,29,36,40,45,
1039,2009-07-08,06 - 10 - 25 - 27 - 39 - 40,"06, 10, 25, 27, 39, 40",6,10,25,27,39,40,35,
1038,2009-07-05,04 - 13 - 21 - 26 - 29 - 38,"04, 13, 21, 26, 29, 38",4,13,21,26,29,38,14,
1037,2009-07-01,10 - 25 - 27 - 29 - 39 - 43,"10, 25, 27, 29, 39, 43",10,25,27,29,39,43,35,
1036,2009-06-28,04 - 05 - 21 - 28 - 31 - 40,"04, 05, 21, 28, 31, 40",4,5,21,28,31,40,20,
1035,2009-06-24,05 - 10 - 20 - 22 - 31 - 37,"05, 10, 20, 22, 31, 37",5,10,20,22,31,37,28,09 - 21 - 40
1034,2009-06-21,04 - 06 - 24 - 30 - 33 - 43,"04, 06, 24, 30, 33, 43",4,6,24,30,33,43,11,18 - 26 - 45
1033,2009-06-17,03 - 05 - 21 - 24 - 41 - 44,"03, 05, 21, 24, 41, 44",3,5,21,24,41,44,42,
1032,2009-06-14,05 - 07 - 12 - 23 - 37 - 45,"05, 07, 12, 23, 37, 45",5,7,12,23,37,45,9,
1031,2009-06-10,15 - 16 - 20 - 22 - 23 - 26,"15, 16, 20, 22, 23, 26",15,16,20,22,23,26,9,
1030,2009-06-07,06 - 12 - 25 - 33 - 42 - 45,"06, 12, 25, 33, 42, 45",6,12,25,33,42,45,14,
1029,2009-06-03,02 - 15 - 37 - 40 - 41 - 42,"02, 15, 37, 40, 41, 42",2,15,37,40,41,42,44,
1028,2009-05-31,01 - 10 - 16 - 17 - 26 - 32,"01, 10, 16, 17, 26, 32",1,10,16,17,26,32,14,
1027,2009-05-27,15 - 23 - 28 - 38 - 39 - 45,"15, 23, 28, 38, 39, 45",15,23,28,38,39,45,34,02 - 26
1026,2009-05-24,01 - 04 - 15 - 16 - 28 - 30,"01, 04, 15, 16, 28, 30",1,4,15,16,28,30,44,24
1025,2009-05-20,02 - 24 - 28 - 31 - 40 - 41,"02, 24, 28, 31, 40, 41",2,24,28,31,40,41,20,09 - 13 - 29 - 39
1023,2009-05-17,16 - 22 - 26 - 34 - 38 - 45,"16, 22, 26, 34, 38, 45",16,22,26,34,38,45,15,
1022,2009-05-13,05 - 06 - 13 - 37 - 39 - 44,"05, 06, 13, 37, 39, 44",5,6,13,37,39,44,31,
1021,2009-05-10,02 - 06 - 08 - 13 - 21 - 40,"02, 06, 08, 13, 21, 40",2,6,8,13,21,40,30,04 - 38
1020,2009-05-06,17 - 25 - 28 - 30 - 31 - 40,"17, 25, 28, 30, 31, 40",17,25,28,30,31,40,27,
1019,2009-05-03,19 - 25 - 26 - 35 - 40 - 44,"19, 25, 26, 35, 40, 44",19,25,26,35,40,44,7,
1018,2009-04-29,03 - 07 - 16 - 24 - 41 - 42,"03, 07, 16, 24, 41, 42",3,7,16,24,41,42,45,
1017,2009-04-26,05 - 09 - 12 - 14 - 15 - 40,"05, 09, 12, 14, 15, 40",5,9,12,14,15,40,13,
1016,2009-04-22,02 - 09 - 14 - 25 - 29 - 30,"02, 09, 14, 25, 29, 30",2,9,14,25,29,30,28,
1015,2009-04-19,03 - 09 - 11 - 16 - 19 - 33,"03, 09, 11, 16, 19, 33",3,9,11,16,19,33,18,
1014,2009-04-15,07 - 28 - 29 - 35 - 40 - 42,"07, 28, 29, 35, 40, 42",7,28,29,35,40,42,24,
1013,2009-04-12,18 - 21 - 22 - 36 - 42 - 43,"18, 21, 22, 36, 42, 43",18,21,22,36,42,43,44,
1012,2009-04-08,04 - 08 - 14 - 19 - 26 - 44,"04, 08, 14, 19, 26, 44",4,8,14,19,26,44,9,
1011,2009-04-05,01 - 12 - 17 - 37 - 39 - 44,"01, 12, 17, 37, 39, 44",1,12,17,37,39,44,13,
1010,2009-04-01,14 - 20 - 21 - 26 - 28 - 44,"14, 20, 21, 26, 28, 44",14,20,21,26,28,44,10,
1009,2009-03-29,01 - 18 - 24 - 30 - 32 - 37,"01, 18, 24, 30, 32, 37",1,18,24,30,32,37,6,
1008,2009-03-25,13 - 18 - 26 - 36 - 39 - 45,"13, 18, 26, 36, 39, 45",13,18,26,36,39,45,37,
1007,2009-03-22,14 - 15 - 18 - 21 - 32 - 45,"14, 15, 18, 21, 32, 45",14,15,18,21,32,45,9,
1006,2009-03-18,19 - 22 - 25 - 28 - 29 - 45,"19, 22, 25, 28, 29, 45",19,22,25,28,29,45,44,
1005,2009-03-15,01 - 07 - 17 - 26 - 33 - 39,"01, 07, 17, 26, 33, 39",1,7,17,26,33,39,3,
1004,2009-03-11,11 - 16 - 29 - 34 - 38 - 43,"11, 16, 29, 34, 38, 43",11,16,29,34,38,43,42,
1003,2009-03-08,06 - 12 - 18 - 32 - 36 - 42,"06, 12, 18, 32, 36, 42",6,12,18,32,36,42,41,
1002,2009-03-04,27 - 28 - 30 - 34 - 35 - 45,"27, 28, 30, 34, 35, 45",27,28,30,34,35,45,41,
1001,2009-03-01,11 - 12 - 24 - 28 - 30 - 31,"11, 12, 24, 28, 30, 31",11,12,24,28,30,31,23,
1000,2009-02-25,02 - 04 - 12 - 20 - 27 - 43,"02, 04, 12, 20, 27, 43",2,4,12,20,27,43,14,
0999,2009-02-22,01 - 11 - 16 - 17 - 21 - 43,"01, 11, 16, 17, 21, 43",1,11,16,17,21,43,40,
0998,2009-02-18,02 - 09 - 18 - 32 - 33 - 34,"02, 09, 18, 32, 33, 34",2,9,18,32,33,34,44,
0997,2009-02-15,09 - 12 - 13 - 15 - 40 - 45,"09, 12, 13, 15, 40, 45",9,12,13,15,40,45,2,
0996,2009-02-11,11 - 13 - 18 - 23 - 38 - 39,"11, 13, 18, 23, 38, 39",11,13,18,23,38,39,4,
0995,2009-02-08,04 - 08 - 22 - 38 - 42 - 43,"04, 08, 22, 38, 42, 43",4,8,22,38,42,43,9,
0994,2009-02-04,03 - 06 - 32 - 38 - 42 - 43,"03, 06, 32, 38, 42, 43",3,6,32,38,42,43,20,
0993,2009-02-01,19 - 22 - 26 - 38 - 39 - 45,"19, 22, 26, 38, 39, 45",19,22,26,38,39,45,3,
0992,2009-01-28,01 - 02 - 11 - 15 - 21 - 24,"01, 02, 11, 15, 21, 24",1,2,11,15,21,24,26,
0991,2009-01-25,03 - 08 - 12 - 20 - 31 - 34,"03, 08, 12, 20, 31, 34",3,8,12,20,31,34,18,
0990,2009-01-21,09 - 11 - 17 - 39 - 43 - 45,"09, 11, 17, 39, 43, 45",9,11,17,39,43,45,31,
0989,2009-01-18,14 - 16 - 17 - 24 - 28 - 44,"14, 16, 17, 24, 28, 44",14,16,17,24,28,44,25,
0988,2009-01-14,02 - 16 - 30 - 38 - 39 - 44,"02, 16, 30, 38, 39, 44",2,16,30,38,39,44,26,
0987,2009-01-11,06 - 09 - 12 - 16 - 17 - 21,"06, 09, 12, 16, 17, 21",6,9,12,16,17,21,38,
0986,2009-01-07,02 - 08 - 18 - 20 - 21 - 35,"02, 08, 18, 20, 21, 35",2,8,18,20,21,35,30,
0985,2009-01-04,01 - 03 - 06 - 12 - 37 - 42,"01, 03, 06, 12, 37, 42",1,3,6,12,37,42,26,
0984,2008-12-31,05 - 15 - 18 - 31 - 34 - 35,"05, 15, 18, 31, 34, 35",5,15,18,31,34,35,38,
0983,2008-12-28,04 - 07 - 10 - 12 - 27 - 28,"04, 07, 10, 12, 27, 28",4,7,10,12,27,28,40,
0982,2008-12-24,03 - 13 - 27 - 32 - 39 - 42,"03, 13, 27, 32, 39, 42",3,13,27,32,39,42,6,18 - 30 - 37
0981,2008-12-21,01 - 02 - 09 - 23 - 30 - 43,"01, 02, 09, 23, 30, 43",1,2,9,23,30,43,14,16 - 19
0980,2008-12-17,11 - 22 - 31 - 37 - 40 - 44,"11, 22, 31, 37, 40, 44",11,22,31,37,40,44,32,06 - 10 - 17 - 23
0979,2008-12-14,04 - 12 - 14 - 23 - 32 - 38,"04, 12, 14, 23, 32, 38",4,12,14,23,32,38,13,
0978,2008-12-10,04 - 06 - 10 - 19 - 23 - 30,"04, 06, 10, 19, 23, 30",4,6,10,19,23,30,33,
0977,2008-12-07,05 - 06 - 10 - 12 - 33 - 38,"05, 06, 10, 12, 33, 38",5,6,10,12,33,38,41,
0976,2008-12-03,13 - 25 - 26 - 28 - 34 - 43,"13, 25, 26, 28, 34, 43",13,25,26,28,34,43,24,
0975,2008-11-30,01 - 13 - 14 - 16 - 39 - 40,"01, 13, 14, 16, 39, 40",1,13,14,16,39,40,44,10 - 23 - 31
0974,2008-11-26,16 - 18 - 21 - 26 - 36 - 39,"16, 18, 21, 26, 36, 39",16,18,21,26,36,39,33,12
0973,2008-11-23,01 - 08 - 13 - 24 - 28 - 29,"01, 08, 13, 24, 28, 29",1,8,13,24,28,29,45,12
0972,2008-11-19,01 - 02 - 11 - 14 - 16 - 45,"01, 02, 11, 14, 16, 45",1,2,11,14,16,45,36,06 - 13 - 17 - 39
0971,2008-11-16,01 - 08 - 22 - 31 - 38 - 41,"01, 08, 22, 31, 38, 41",1,8,22,31,38,41,36,29 - 34 - 37
0970,2008-11-12,10 - 11 - 24 - 29 - 38 - 45,"10, 11, 24, 29, 38, 45",10,11,24,29,38,45,19,18 - 33
0969,2008-11-09,04 - 05 - 16 - 18 - 34 - 44,"04, 05, 16, 18, 34, 44",4,5,16,18,34,44,3,01 - 10 - 11 - 12
0968,2008-11-05,08 - 12 - 18 - 22 - 40 - 42,"08, 12, 18, 22, 40, 42",8,12,18,22,40,42,17,09 - 24 - 33 - 43
0967,2008-11-02,01 - 09 - 23 - 30 - 36 - 41,"01, 09, 23, 30, 36, 41",1,9,23,30,36,41,35,13 - 17 - 19
0966,2008-10-29,02 - 12 - 13 - 19 - 33 - 40,"02, 12, 13, 19, 33, 40",2,12,13,19,33,40,30,43
0965,2008-10-26,08 - 11 - 19 - 21 - 33 - 36,"08, 11, 19, 21, 33, 36",8,11,19,21,33,36,43,03 - 18 - 27 - 44
0964,2008-10-22,13 - 15 - 27 - 28 - 32 - 34,"13, 15, 27, 28, 32, 34",13,15,27,28,32,34,21,19 - 24 - 41 - 43
0963,2008-10-19,01 - 09 - 10 - 14 - 30 - 31,"01, 09, 10, 14, 30, 31",1,9,10,14,30,31,24,04 - 16 - 18 - 23
0962,2008-10-15,08 - 20 - 25 - 28 - 34 - 44,"08, 20, 25, 28, 34, 44",8,20,25,28,34,44,31,03 - 18 - 23 - 45
0961,2008-10-12,07 - 10 - 11 - 14 - 21 - 43,"07, 10, 11, 14, 21, 43",7,10,11,14,21,43,31,
0960,2008-10-08,06 - 10 - 16 - 32 - 41 - 45,"06, 10, 16, 32, 41, 45",6,10,16,32,41,45,36,
0959,2008-10-05,06 - 12 - 16 - 29 - 37 - 45,"06, 12, 16, 29, 37, 45",6,12,16,29,37,45,30,
0958,2008-10-01,01 - 04 - 07 - 18 - 23 - 36,"01, 04, 07, 18, 23, 36",1,4,7,18,23,36,40,
0957,2008-09-28,03 - 07 - 15 - 22 - 40 - 43,"03, 07, 15, 22, 40, 43",3,7,15,22,40,43,28,
0956,2008-09-24,20 - 22 - 26 - 37 - 39 - 43,"20, 22, 26, 37, 39, 43",20,22,26,37,39,43,14,
0955,2008-09-21,02 - 19 - 30 - 35 - 37 - 45,"02, 19, 30, 35, 37, 45",2,19,30,35,37,45,25,
0954,2008-09-17,06 - 08 - 14 - 20 - 23 - 26,"06, 08, 14, 20, 23, 26",6,8,14,20,23,26,29,
0953,2008-09-14,21 - 23 - 28 - 33 - 42 - 43,"21, 23, 28, 33, 42, 43",21,23,28,33,42,43,35,
0952,2008-09-10,14 - 20 - 27 - 32 - 42 - 44,"14, 20, 27, 32, 42, 44",14,20,27,32,42,44,19,
0951,2008-09-07,05 - 10 - 16 - 17 - 40 - 43,"05, 10, 16, 17, 40, 43",5,10,16,17,40,43,35,
0950,2008-09-03,12 - 21 - 30 - 38 - 39 - 42,"12, 21, 30, 38, 39, 42",12,21,30,38,39,42,9,
0949,2008-08-31,18 - 23 - 26 - 31 - 35 - 40,"18, 23, 26, 31, 35, 40",18,23,26,31,35,40,34,04 - 28 - 32 - 33
0948,2008-08-27,02 - 03 - 11 - 15 - 25 - 37,"02, 03, 11, 15, 25, 37",2,3,11,15,25,37,20,14 - 30 - 31 - 34
0947,2008-08-24,07 - 09 - 21 - 37 - 38 - 44,"07, 09, 21, 37, 38, 44",7,9,21,37,38,44,1,
0946,2008-08-20,02 - 10 - 11 - 21 - 23 - 40,"02, 10, 11, 21, 23, 40",2,10,11,21,23,40,12,
0945,2008-08-17,02 - 10 - 16 - 19 - 30 - 42,"02, 10, 16, 19, 30, 42",2,10,16,19,30,42,33,
0944,2008-08-13,02 - 04 - 05 - 21 - 26 - 31,"02, 04, 05, 21, 26, 31",2,4,5,21,26,31,44,
0943,2008-08-10,13 - 20 - 21 - 23 - 29 - 33,"13, 20, 21, 23, 29, 33",13,20,21,23,29,33,43,
0942,2008-08-06,02 - 11 - 17 - 21 - 30 - 36,"02, 11, 17, 21, 30, 36",2,11,17,21,30,36,29,
0941,2008-08-03,12 - 26 - 29 - 30 - 35 - 41,"12, 26, 29, 30, 35, 41",12,26,29,30,35,41,36,04 - 14 - 19 - 33
0940,2008-07-30,08 - 09 - 15 - 17 - 22 - 35,"08, 09, 15, 17, 22, 35",8,9,15,17,22,35,32,02 - 04 - 07 - 13
0939,2008-07-27,01 - 04 - 11 - 22 - 28 - 44,"01, 04, 11, 22, 28, 44",1,4,11,22,28,44,23,13 - 37 - 40 - 42
0938,2008-07-23,01 - 08 - 13 - 15 - 31 - 43,"01, 08, 13, 15, 31, 43",1,8,13,15,31,43,45,19 - 20 - 23 - 44
0937,2008-07-20,01 - 19 - 23 - 33 - 44 - 45,"01, 19, 23, 33, 44, 45",1,19,23,33,44,45,24,
0936,2008-07-16,01 - 13 - 26 - 30 - 38 - 40,"01, 13, 26, 30, 38, 40",1,13,26,30,38,40,25,
0935,2008-07-13,01 - 12 - 24 - 32 - 35 - 41,"01, 12, 24, 32, 35, 41",1,12,24,32,35,41,37,
0934,2008-07-09,01 - 08 - 18 - 20 - 37 - 43,"01, 08, 18, 20, 37, 43",1,8,18,20,37,43,31,
0933,2008-07-06,14 - 17 - 25 - 31 - 38 - 42,"14, 17, 25, 31, 38, 42",14,17,25,31,38,42,27,
0932,2008-07-02,04 - 13 - 14 - 15 - 27 - 36,"04, 13, 14, 15, 27, 36",4,13,14,15,27,36,25,
0931,2008-06-29,16 - 21 - 24 - 30 - 38 - 45,"16, 21, 24, 30, 38, 45",16,21,24,30,38,45,18,
0930,2008-06-25,08 - 18 - 24 - 27 - 32 - 40,"08, 18, 24, 27, 32, 40",8,18,24,27,32,40,28,
0929,2008-06-22,15 - 16 - 35 - 37 - 40 - 45,"15, 16, 35, 37, 40, 45",15,16,35,37,40,45,18,
0928,2008-06-18,01 - 02 - 10 - 11 - 38 - 40,"01, 02, 10, 11, 38, 40",1,2,10,11,38,40,23,
0927,2008-06-15,09 - 26 - 28 - 29 - 33 - 44,"09, 26, 28, 29, 33, 44",9,26,28,29,33,44,16,14 - 15 - 21 - 23
0926,2008-06-11,05 - 10 - 18 - 29 - 34 - 42,"05, 10, 18, 29, 34, 42",5,10,18,29,34,42,30,06 - 13 - 16 - 19
0925,2008-06-08,09 - 15 - 19 - 28 - 31 - 36,"09, 15, 19, 28, 31, 36",9,15,19,28,31,36,27,
0924,2008-06-04,05 - 09 - 17 - 33 - 35 - 42,"05, 09, 17, 33, 35, 42",5,9,17,33,35,42,30,
0923,2008-06-01,06 - 19 - 21 - 22 - 28 - 34,"06, 19, 21, 22, 28, 34",6,19,21,22,28,34,3,
0922,2008-05-28,14 - 41 - 32 - 39 - 36 - 30,"14, 30, 32, 36, 39, 41",14,41,32,39,36,30,38,
0921,2008-05-25,15 - 10 - 26 - 16 - 44 - 22,"10, 15, 16, 22, 26, 44",15,10,26,16,44,22,27,
0920,2008-05-21,43 - 29 - 06 - 30 - 13 - 17,"06, 13, 17, 29, 30, 43",43,29,6,30,13,17,26,
0919,2008-05-18,22 - 20 - 36 - 39 - 27 - 04,"04, 20, 22, 27, 36, 39",22,20,36,39,27,4,31,
0918,2008-05-14,28 - 17 - 29 - 19 - 23 - 10,"10, 17, 19, 23, 28, 29",28,17,29,19,23,10,44,
0917,2008-05-11,39 - 33 - 40 - 28 - 19 - 05,"05, 19, 28, 33, 39, 40",39,33,40,28,19,5,18,42 - 17 - 24 - 12
0916,2008-05-07,12 - 19 - 16 - 02 - 30 - 43,"02, 12, 16, 19, 30, 43",12,19,16,2,30,43,35,20 - 37 - 01 - 38
0915,2008-05-04,11 - 03 - 22 - 27 - 12 - 26,"03, 11, 12, 22, 26, 27",11,3,22,27,12,26,40,
0914,2008-04-30,02 - 09 - 22 - 29 - 17 - 30,"02, 09, 17, 22, 29, 30",2,9,22,29,17,30,27,
0913,2008-04-27,18 - 37 - 12 - 35 - 34 - 07,"07, 12, 18, 34, 35, 37",18,37,12,35,34,7,41,
0912,2008-04-23,38 - 39 - 04 - 22 - 21 - 45,"04, 21, 22, 38, 39, 45",38,39,4,22,21,45,35,
0911,2008-04-20,32 - 34 - 12 - 20 - 15 - 18,"12, 15, 18, 20, 32, 34",32,34,12,20,15,18,2,
0910,2008-04-16,29 - 11 - 26 - 44 - 31 - 30,"11, 26, 29, 30, 31, 44",29,11,26,44,31,30,21,
0909,2008-04-13,02 - 37 - 18 - 22 - 19 - 17,"02, 17, 18, 19, 22, 37",2,37,18,22,19,17,4,
0908,2008-04-09,36 - 40 - 05 - 17 - 06 - 13,"05, 06, 13, 17, 36, 40",36,40,5,17,6,13,37,
0907,2008-04-06,43 - 07 - 02 - 05 - 35 - 39,"02, 05, 07, 35, 39, 43",43,7,2,5,35,39,14,
0906,2008-04-02,28 - 17 - 18 - 45 - 38 - 36,"17, 18, 28, 36, 38, 45",28,17,18,45,38,36,27,
0905,2008-03-30,44 - 33 - 26 - 16 - 06 - 34,"06, 16, 26, 33, 34, 44",44,33,26,16,6,34,38,
0904,2008-03-26,43 - 09 - 15 - 06 - 11 - 30,"06, 09, 11, 15, 30, 43",43,9,15,6,11,30,4,
0903,2008-03-23,23 - 05 - 37 - 34 - 19 - 13,"05, 13, 19, 23, 34, 37",23,5,37,34,19,13,24,
0902,2008-03-19,10 - 34 - 45 - 29 - 17 - 18,"10, 17, 18, 29, 34, 45",10,34,45,29,17,18,32,
0901,2008-03-16,05 - 43 - 33 - 10 - 28 - 06,"05, 06, 10, 28, 33, 43",5,43,33,10,28,6,15,
0900,2008-03-12,37 - 04 - 10 - 21 - 27 - 02,"02, 04, 10, 21, 27, 37",37,4,10,21,27,2,5,
0899,2008-03-09,08 - 14 - 39 - 17 - 13 - 28,"08, 13, 14, 17, 28, 39",8,14,39,17,13,28,1,
0898,2008-03-05,34 - 19 - 20 - 39 - 07 - 11,"07, 11, 19, 20, 34, 39",34,19,20,39,7,11,26,43 - 32 - 18 - 27
0897,2008-03-02,39 - 22 - 16 - 20 - 33 - 06,"06, 16, 20, 22, 33, 39",39,22,16,20,33,6,40,45 - 19 - 41 - 05
0896,2008-02-27,24 - 06 - 37 - 25 - 11 - 31,"06, 11, 24, 25, 31, 37",24,6,37,25,11,31,15,16 - 39 - 44 - 34
0895,2008-02-24,34 - 03 - 29 - 13 - 09 - 33,"03, 09, 13, 29, 33, 34",34,3,29,13,9,33,2,
0894,2008-02-20,14 - 03 - 17 - 15 - 05 - 38,"03, 05, 14, 15, 17, 38",14,3,17,15,5,38,35,
0893,2008-02-17,10 - 16 - 39 - 12 - 20 - 37,"10, 12, 16, 20, 37, 39",10,16,39,12,20,37,8,
0892,2008-02-13,07 - 06 - 39 - 12 - 03 - 18,"03, 06, 07, 12, 18, 39",7,6,39,12,3,18,35,
0891,2008-02-10,30 - 08 - 22 - 17 - 15 - 19,"08, 15, 17, 19, 22, 30",30,8,22,17,15,19,44,
0890,2008-02-06,44 - 36 - 16 - 30 - 25 - 26,"16, 25, 26, 30, 36, 44",44,36,16,30,25,26,28,
0889,2008-02-03,11 - 22 - 23 - 33 - 27 - 01,"01, 11, 22, 23, 27, 33",11,22,23,33,27,1,2,
